#,"Date Time, GMT-07:00","Water Content, må_/må_ (LGR S/N: 20438561, SEN S/N: 20446495, LBL: probe1)","Water Content, må_/må_ (LGR S/N: 20438561, SEN S/N: 20446496, LBL: probe2)","Water Content, må_/må_ (LGR S/N: 20438561, SEN S/N: 20446497, LBL: probe3)"
49574,9/26/18 2:38,0.2403,0.2456,0.2722
49575,9/26/18 2:39,0.2399,0.2452,0.2722
49576,9/26/18 2:40,0.2403,0.2452,0.2719
49577,9/26/18 2:41,0.2399,0.2452,0.2726
49578,9/26/18 2:42,0.2403,0.2452,0.2722
49579,9/26/18 2:43,0.2403,0.2452,0.2726
49580,9/26/18 2:44,0.2403,0.2456,0.2722
49581,9/26/18 2:45,0.2399,0.2452,0.2722
49582,9/26/18 2:46,0.2403,0.2456,0.2722
49583,9/26/18 2:47,0.2399,0.2452,0.2722
49584,9/26/18 2:48,0.2403,0.2456,0.2722
49585,9/26/18 2:49,0.2399,0.2452,0.2722
49586,9/26/18 2:50,0.2403,0.2456,0.2722
49587,9/26/18 2:51,0.2399,0.2452,0.2722
49588,9/26/18 2:52,0.2403,0.2452,0.2719
49589,9/26/18 2:53,0.2399,0.2452,0.2722
49590,9/26/18 2:54,0.2403,0.2456,0.2719
49591,9/26/18 2:55,0.2403,0.2452,0.2722
49592,9/26/18 2:56,0.2403,0.2456,0.2722
49593,9/26/18 2:57,0.2399,0.2452,0.2722
49594,9/26/18 2:58,0.2403,0.2456,0.2722
49595,9/26/18 2:59,0.2399,0.2452,0.2722
49596,9/26/18 3:00,0.2399,0.2452,0.2719
49597,9/26/18 3:01,0.2399,0.2452,0.2722
49598,9/26/18 3:02,0.2403,0.2452,0.2719
49599,9/26/18 3:03,0.2399,0.2452,0.2722
49600,9/26/18 3:04,0.2403,0.2452,0.2722
49601,9/26/18 3:05,0.2399,0.2452,0.2722
49602,9/26/18 3:06,0.2403,0.2452,0.2719
49603,9/26/18 3:07,0.2399,0.2452,0.2722
49604,9/26/18 3:08,0.2403,0.2456,0.2719
49605,9/26/18 3:09,0.2399,0.2452,0.2722
49606,9/26/18 3:10,0.2399,0.2452,0.2719
49607,9/26/18 3:11,0.2399,0.2452,0.2722
49608,9/26/18 3:12,0.2399,0.2452,0.2719
49609,9/26/18 3:13,0.2399,0.2452,0.2722
49610,9/26/18 3:14,0.2399,0.2452,0.2719
49611,9/26/18 3:15,0.2399,0.2452,0.2722
49612,9/26/18 3:16,0.2399,0.2452,0.2719
49613,9/26/18 3:17,0.2399,0.2452,0.2722
49614,9/26/18 3:18,0.2399,0.2452,0.2719
49615,9/26/18 3:19,0.2399,0.2452,0.2722
49616,9/26/18 3:20,0.2403,0.2452,0.2719
49617,9/26/18 3:21,0.2399,0.2452,0.2722
49618,9/26/18 3:22,0.2399,0.2452,0.2719
49619,9/26/18 3:23,0.2399,0.2452,0.2722
49620,9/26/18 3:24,0.2399,0.2452,0.2719
49621,9/26/18 3:25,0.2399,0.2452,0.2722
49622,9/26/18 3:26,0.2399,0.2452,0.2719
49623,9/26/18 3:27,0.2399,0.2452,0.2722
49624,9/26/18 3:28,0.2399,0.2452,0.2719
49625,9/26/18 3:29,0.2399,0.2452,0.2722
49626,9/26/18 3:30,0.2399,0.2452,0.2719
49627,9/26/18 3:31,0.2399,0.2452,0.2722
49628,9/26/18 3:32,0.2399,0.2452,0.2719
49629,9/26/18 3:33,0.2399,0.2452,0.2722
49630,9/26/18 3:34,0.2399,0.2452,0.2719
49631,9/26/18 3:35,0.2399,0.2452,0.2722
49632,9/26/18 3:36,0.2399,0.2452,0.2719
49633,9/26/18 3:37,0.2399,0.2452,0.2722
49634,9/26/18 3:38,0.2399,0.2452,0.2719
49635,9/26/18 3:39,0.2399,0.2452,0.2722
49636,9/26/18 3:40,0.2399,0.2452,0.2719
49637,9/26/18 3:41,0.2399,0.2452,0.2722
49638,9/26/18 3:42,0.2399,0.2452,0.2719
49639,9/26/18 3:43,0.2399,0.2452,0.2722
49640,9/26/18 3:44,0.2399,0.2452,0.2719
49641,9/26/18 3:45,0.2399,0.2452,0.2722
49642,9/26/18 3:46,0.2399,0.2452,0.2719
49643,9/26/18 3:47,0.2399,0.2452,0.2722
49644,9/26/18 3:48,0.2399,0.2452,0.2719
49645,9/26/18 3:49,0.2399,0.2452,0.2722
49646,9/26/18 3:50,0.2399,0.2452,0.2719
49647,9/26/18 3:51,0.2399,0.2452,0.2719
49648,9/26/18 3:52,0.2399,0.2452,0.2719
49649,9/26/18 3:53,0.2399,0.2452,0.2722
49650,9/26/18 3:54,0.2399,0.2452,0.2719
49651,9/26/18 3:55,0.2399,0.2452,0.2722
49652,9/26/18 3:56,0.2399,0.2452,0.2719
49653,9/26/18 3:57,0.2399,0.2452,0.2722
49654,9/26/18 3:58,0.2399,0.2452,0.2719
49655,9/26/18 3:59,0.2399,0.2452,0.2722
49656,9/26/18 4:00,0.2399,0.2452,0.2719
49657,9/26/18 4:01,0.2399,0.2452,0.2722
49658,9/26/18 4:02,0.2399,0.2452,0.2719
49659,9/26/18 4:03,0.2399,0.2452,0.2722
49660,9/26/18 4:04,0.2399,0.2452,0.2719
49661,9/26/18 4:05,0.2399,0.2452,0.2722
49662,9/26/18 4:06,0.2399,0.2452,0.2719
49663,9/26/18 4:07,0.2399,0.2452,0.2722
49664,9/26/18 4:08,0.2399,0.2452,0.2719
49665,9/26/18 4:09,0.2399,0.2452,0.2719
49666,9/26/18 4:10,0.2399,0.2452,0.2719
49667,9/26/18 4:11,0.2399,0.2452,0.2719
49668,9/26/18 4:12,0.2399,0.2452,0.2719
49669,9/26/18 4:13,0.2399,0.2452,0.2719
49670,9/26/18 4:14,0.2399,0.2452,0.2719
49671,9/26/18 4:15,0.2399,0.2452,0.2719
49672,9/26/18 4:16,0.2399,0.2452,0.2719
49673,9/26/18 4:17,0.2399,0.2452,0.2719
49674,9/26/18 4:18,0.2399,0.2452,0.2719
49675,9/26/18 4:19,0.2399,0.2452,0.2719
49676,9/26/18 4:20,0.2399,0.2452,0.2719
49677,9/26/18 4:21,0.2399,0.2452,0.2719
49678,9/26/18 4:22,0.2399,0.2452,0.2719
49679,9/26/18 4:23,0.2399,0.2452,0.2719
49680,9/26/18 4:24,0.2399,0.2452,0.2719
49681,9/26/18 4:25,0.2399,0.2452,0.2719
49682,9/26/18 4:26,0.2399,0.2452,0.2715
49683,9/26/18 4:27,0.2399,0.2452,0.2719
49684,9/26/18 4:28,0.2399,0.2452,0.2715
49685,9/26/18 4:29,0.2399,0.2452,0.2719
49686,9/26/18 4:30,0.2399,0.2452,0.2715
49687,9/26/18 4:31,0.2399,0.2452,0.2719
49688,9/26/18 4:32,0.2399,0.2452,0.2719
49689,9/26/18 4:33,0.2399,0.2452,0.2719
49690,9/26/18 4:34,0.2399,0.2452,0.2719
49691,9/26/18 4:35,0.2399,0.2452,0.2719
49692,9/26/18 4:36,0.2399,0.2452,0.2715
49693,9/26/18 4:37,0.2399,0.2452,0.2719
49694,9/26/18 4:38,0.2399,0.2452,0.2715
49695,9/26/18 4:39,0.2399,0.2452,0.2719
49696,9/26/18 4:40,0.2399,0.2452,0.2715
49697,9/26/18 4:41,0.2399,0.2452,0.2719
49698,9/26/18 4:42,0.2399,0.2452,0.2715
49699,9/26/18 4:43,0.2399,0.2452,0.2719
49700,9/26/18 4:44,0.2399,0.2452,0.2715
49701,9/26/18 4:45,0.2394,0.2452,0.2719
49702,9/26/18 4:46,0.2399,0.2452,0.2715
49703,9/26/18 4:47,0.2399,0.2452,0.2719
49704,9/26/18 4:48,0.2394,0.2452,0.2715
49705,9/26/18 4:49,0.2399,0.2452,0.2719
49706,9/26/18 4:50,0.2399,0.2452,0.2715
49707,9/26/18 4:51,0.2399,0.2452,0.2719
49708,9/26/18 4:52,0.2399,0.2452,0.2715
49709,9/26/18 4:53,0.2394,0.2452,0.2719
49710,9/26/18 4:54,0.2399,0.2452,0.2715
49711,9/26/18 4:55,0.2394,0.2452,0.2719
49712,9/26/18 4:56,0.2399,0.2452,0.2715
49713,9/26/18 4:57,0.2394,0.2452,0.2719
49714,9/26/18 4:58,0.2399,0.2452,0.2715
49715,9/26/18 4:59,0.2399,0.2452,0.2719
49716,9/26/18 5:00,0.2399,0.2452,0.2715
49717,9/26/18 5:01,0.2399,0.2452,0.2719
49718,9/26/18 5:02,0.2394,0.2452,0.2715
49719,9/26/18 5:03,0.2399,0.2452,0.2719
49720,9/26/18 5:04,0.2399,0.2452,0.2715
49721,9/26/18 5:05,0.2394,0.2452,0.2719
49722,9/26/18 5:06,0.2399,0.2452,0.2715
49723,9/26/18 5:07,0.2394,0.2452,0.2719
49724,9/26/18 5:08,0.2399,0.2452,0.2715
49725,9/26/18 5:09,0.2399,0.2452,0.2719
49726,9/26/18 5:10,0.2399,0.2452,0.2715
49727,9/26/18 5:11,0.2394,0.2452,0.2719
49728,9/26/18 5:12,0.2399,0.2452,0.2715
49729,9/26/18 5:13,0.2394,0.2452,0.2719
49730,9/26/18 5:14,0.2394,0.2452,0.2715
49731,9/26/18 5:15,0.2394,0.2452,0.2719
49732,9/26/18 5:16,0.2394,0.2452,0.2715
49733,9/26/18 5:17,0.2394,0.2452,0.2719
49734,9/26/18 5:18,0.2394,0.2452,0.2715
49735,9/26/18 5:19,0.2394,0.2452,0.2719
49736,9/26/18 5:20,0.2394,0.2452,0.2715
49737,9/26/18 5:21,0.2394,0.2452,0.2719
49738,9/26/18 5:22,0.2394,0.2452,0.2715
49739,9/26/18 5:23,0.2394,0.2452,0.2719
49740,9/26/18 5:24,0.2394,0.2452,0.2715
49741,9/26/18 5:25,0.2394,0.2452,0.2719
49742,9/26/18 5:26,0.2394,0.2452,0.2715
49743,9/26/18 5:27,0.2394,0.2452,0.2719
49744,9/26/18 5:28,0.2394,0.2452,0.2715
49745,9/26/18 5:29,0.2394,0.2452,0.2719
49746,9/26/18 5:30,0.2394,0.2452,0.2715
49747,9/26/18 5:31,0.2394,0.2452,0.2719
49748,9/26/18 5:32,0.2394,0.2452,0.2715
49749,9/26/18 5:33,0.2394,0.2452,0.2719
49750,9/26/18 5:34,0.2394,0.2452,0.2715
49751,9/26/18 5:35,0.2394,0.2452,0.2719
49752,9/26/18 5:36,0.2394,0.2452,0.2715
49753,9/26/18 5:37,0.2394,0.2452,0.2719
49754,9/26/18 5:38,0.2394,0.2456,0.2715
49755,9/26/18 5:39,0.2394,0.2452,0.2719
49756,9/26/18 5:40,0.2394,0.2452,0.2715
49757,9/26/18 5:41,0.2394,0.2452,0.2719
49758,9/26/18 5:42,0.2394,0.2452,0.2715
49759,9/26/18 5:43,0.2394,0.2452,0.2719
49760,9/26/18 5:44,0.2394,0.2452,0.2715
49761,9/26/18 5:45,0.2394,0.2452,0.2719
49762,9/26/18 5:46,0.2394,0.2452,0.2715
49763,9/26/18 5:47,0.2394,0.2452,0.2719
49764,9/26/18 5:48,0.2394,0.2452,0.2715
49765,9/26/18 5:49,0.2394,0.2452,0.2719
49766,9/26/18 5:50,0.2394,0.2452,0.2715
49767,9/26/18 5:51,0.2394,0.2452,0.2715
49768,9/26/18 5:52,0.2394,0.2452,0.2715
49769,9/26/18 5:53,0.2394,0.2452,0.2715
49770,9/26/18 5:54,0.2394,0.2452,0.2712
49771,9/26/18 5:55,0.2394,0.2452,0.2715
49772,9/26/18 5:56,0.2394,0.2452,0.2715
49773,9/26/18 5:57,0.2394,0.2452,0.2715
49774,9/26/18 5:58,0.2394,0.2452,0.2715
49775,9/26/18 5:59,0.2394,0.2452,0.2715
49776,9/26/18 6:00,0.2394,0.2452,0.2712
49777,9/26/18 6:01,0.2394,0.2452,0.2715
49778,9/26/18 6:02,0.2394,0.2452,0.2715
49779,9/26/18 6:03,0.2394,0.2452,0.2715
49780,9/26/18 6:04,0.2394,0.2452,0.2712
49781,9/26/18 6:05,0.2394,0.2452,0.2715
49782,9/26/18 6:06,0.2394,0.2452,0.2715
49783,9/26/18 6:07,0.2394,0.2452,0.2715
49784,9/26/18 6:08,0.2394,0.2452,0.2712
49785,9/26/18 6:09,0.2394,0.2452,0.2715
49786,9/26/18 6:10,0.2394,0.2452,0.2715
49787,9/26/18 6:11,0.2394,0.2452,0.2715
49788,9/26/18 6:12,0.2394,0.2452,0.2712
49789,9/26/18 6:13,0.2394,0.2452,0.2715
49790,9/26/18 6:14,0.2394,0.2452,0.2712
49791,9/26/18 6:15,0.2394,0.2452,0.2715
49792,9/26/18 6:16,0.2394,0.2452,0.2712
49793,9/26/18 6:17,0.2394,0.2452,0.2715
49794,9/26/18 6:18,0.2394,0.2452,0.2712
49795,9/26/18 6:19,0.2394,0.2452,0.2715
49796,9/26/18 6:20,0.2394,0.2452,0.2712
49797,9/26/18 6:21,0.2394,0.2449,0.2715
49798,9/26/18 6:22,0.2394,0.2452,0.2712
49799,9/26/18 6:23,0.2394,0.2452,0.2715
49800,9/26/18 6:24,0.2394,0.2452,0.2712
49801,9/26/18 6:25,0.2394,0.2452,0.2715
49802,9/26/18 6:26,0.2394,0.2452,0.2712
49803,9/26/18 6:27,0.2394,0.2452,0.2715
49804,9/26/18 6:28,0.2394,0.2452,0.2712
49805,9/26/18 6:29,0.2394,0.2452,0.2715
49806,9/26/18 6:30,0.2394,0.2452,0.2712
49807,9/26/18 6:31,0.2394,0.2452,0.2715
49808,9/26/18 6:32,0.2394,0.2452,0.2712
49809,9/26/18 6:33,0.2394,0.2452,0.2715
49810,9/26/18 6:34,0.2394,0.2452,0.2712
49811,9/26/18 6:35,0.2394,0.2452,0.2715
49812,9/26/18 6:36,0.2394,0.2452,0.2712
49813,9/26/18 6:37,0.2394,0.2452,0.2715
49814,9/26/18 6:38,0.2394,0.2452,0.2712
49815,9/26/18 6:39,0.2394,0.2452,0.2715
49816,9/26/18 6:40,0.2394,0.2452,0.2715
49817,9/26/18 6:41,0.2394,0.2452,0.2715
49818,9/26/18 6:42,0.2394,0.2452,0.2712
49819,9/26/18 6:43,0.2394,0.2449,0.2715
49820,9/26/18 6:44,0.2394,0.2452,0.2712
49821,9/26/18 6:45,0.2394,0.2452,0.2715
49822,9/26/18 6:46,0.2394,0.2452,0.2712
49823,9/26/18 6:47,0.2394,0.2452,0.2715
49824,9/26/18 6:48,0.2394,0.2452,0.2712
49825,9/26/18 6:49,0.239,0.2449,0.2715
49826,9/26/18 6:50,0.2394,0.2452,0.2712
49827,9/26/18 6:51,0.2394,0.2449,0.2715
49828,9/26/18 6:52,0.2394,0.2452,0.2712
49829,9/26/18 6:53,0.2394,0.2452,0.2715
49830,9/26/18 6:54,0.2394,0.2452,0.2712
49831,9/26/18 6:55,0.2394,0.2452,0.2715
49832,9/26/18 6:56,0.2394,0.2452,0.2712
49833,9/26/18 6:57,0.2394,0.2452,0.2715
49834,9/26/18 6:58,0.2394,0.2452,0.2712
49835,9/26/18 6:59,0.2394,0.2449,0.2715
49836,9/26/18 7:00,0.2394,0.2452,0.2712
49837,9/26/18 7:01,0.2394,0.2449,0.2715
49838,9/26/18 7:02,0.2394,0.2452,0.2712
49839,9/26/18 7:03,0.2394,0.2449,0.2715
49840,9/26/18 7:04,0.2394,0.2452,0.2712
49841,9/26/18 7:05,0.2394,0.2452,0.2715
49842,9/26/18 7:06,0.2394,0.2452,0.2712
49843,9/26/18 7:07,0.2394,0.2452,0.2715
49844,9/26/18 7:08,0.2394,0.2452,0.2712
49845,9/26/18 7:09,0.239,0.2449,0.2715
49846,9/26/18 7:10,0.2394,0.2452,0.2712
49847,9/26/18 7:11,0.239,0.2449,0.2715
49848,9/26/18 7:12,0.2394,0.2452,0.2712
49849,9/26/18 7:13,0.2394,0.2452,0.2715
49850,9/26/18 7:14,0.2394,0.2452,0.2712
49851,9/26/18 7:15,0.2394,0.2452,0.2715
49852,9/26/18 7:16,0.2394,0.2452,0.2712
49853,9/26/18 7:17,0.2394,0.2452,0.2715
49854,9/26/18 7:18,0.2394,0.2452,0.2712
49855,9/26/18 7:19,0.2394,0.2449,0.2715
49856,9/26/18 7:20,0.2394,0.2452,0.2712
49857,9/26/18 7:21,0.2394,0.2452,0.2715
49858,9/26/18 7:22,0.2394,0.2452,0.2712
49859,9/26/18 7:23,0.2394,0.2452,0.2715
49860,9/26/18 7:24,0.2394,0.2452,0.2712
49861,9/26/18 7:25,0.2394,0.2449,0.2715
49862,9/26/18 7:26,0.2394,0.2452,0.2712
49863,9/26/18 7:27,0.2394,0.2449,0.2712
49864,9/26/18 7:28,0.2394,0.2452,0.2712
49865,9/26/18 7:29,0.2394,0.2449,0.2715
49866,9/26/18 7:30,0.2394,0.2452,0.2712
49867,9/26/18 7:31,0.2394,0.2449,0.2712
49868,9/26/18 7:32,0.2394,0.2452,0.2708
49869,9/26/18 7:33,0.2394,0.2449,0.2712
49870,9/26/18 7:34,0.2394,0.2452,0.2708
49871,9/26/18 7:35,0.2394,0.2449,0.2712
49872,9/26/18 7:36,0.2394,0.2452,0.2708
49873,9/26/18 7:37,0.2394,0.2449,0.2712
49874,9/26/18 7:38,0.2394,0.2452,0.2708
49875,9/26/18 7:39,0.239,0.2449,0.2712
49876,9/26/18 7:40,0.2394,0.2449,0.2708
49877,9/26/18 7:41,0.2394,0.2449,0.2712
49878,9/26/18 7:42,0.2394,0.2449,0.2708
49879,9/26/18 7:43,0.2394,0.2449,0.2712
49880,9/26/18 7:44,0.2394,0.2449,0.2708
49881,9/26/18 7:45,0.2394,0.2449,0.2712
49882,9/26/18 7:46,0.2394,0.2449,0.2708
49883,9/26/18 7:47,0.2394,0.2449,0.2712
49884,9/26/18 7:48,0.2394,0.2452,0.2708
49885,9/26/18 7:49,0.2394,0.2449,0.2712
49886,9/26/18 7:50,0.2394,0.2452,0.2708
49887,9/26/18 7:51,0.2394,0.2449,0.2712
49888,9/26/18 7:52,0.2394,0.2452,0.2708
49889,9/26/18 7:53,0.2394,0.2449,0.2712
49890,9/26/18 7:54,0.2394,0.2452,0.2708
49891,9/26/18 7:55,0.2394,0.2449,0.2712
49892,9/26/18 7:56,0.2394,0.2449,0.2708
49893,9/26/18 7:57,0.2394,0.2449,0.2712
49894,9/26/18 7:58,0.2394,0.2449,0.2708
49895,9/26/18 7:59,0.2394,0.2449,0.2712
49896,9/26/18 8:00,0.2394,0.2452,0.2708
49897,9/26/18 8:01,0.2394,0.2449,0.2712
49898,9/26/18 8:02,0.2394,0.2449,0.2708
49899,9/26/18 8:03,0.2394,0.2449,0.2712
49900,9/26/18 8:04,0.2394,0.2452,0.2708
49901,9/26/18 8:05,0.2394,0.2449,0.2712
49902,9/26/18 8:06,0.2394,0.2449,0.2708
49903,9/26/18 8:07,0.2394,0.2449,0.2712
49904,9/26/18 8:08,0.2394,0.2452,0.2708
49905,9/26/18 8:09,0.2394,0.2449,0.2712
49906,9/26/18 8:10,0.2394,0.2449,0.2708
49907,9/26/18 8:11,0.2394,0.2449,0.2712
49908,9/26/18 8:12,0.2394,0.2449,0.2708
49909,9/26/18 8:13,0.2394,0.2449,0.2712
49910,9/26/18 8:14,0.2394,0.2452,0.2708
49911,9/26/18 8:15,0.2394,0.2449,0.2712
49912,9/26/18 8:16,0.2394,0.2449,0.2708
49913,9/26/18 8:17,0.2394,0.2449,0.2712
49914,9/26/18 8:18,0.2394,0.2449,0.2708
49915,9/26/18 8:19,0.2394,0.2449,0.2708
49916,9/26/18 8:20,0.2394,0.2449,0.2708
49917,9/26/18 8:21,0.2394,0.2449,0.2712
49918,9/26/18 8:22,0.2394,0.2449,0.2708
49919,9/26/18 8:23,0.2394,0.2449,0.2712
49920,9/26/18 8:24,0.2394,0.2449,0.2708
49921,9/26/18 8:25,0.2394,0.2449,0.2712
49922,9/26/18 8:26,0.2394,0.2449,0.2708
49923,9/26/18 8:27,0.2394,0.2449,0.2708
49924,9/26/18 8:28,0.2394,0.2449,0.2708
49925,9/26/18 8:29,0.2394,0.2449,0.2708
49926,9/26/18 8:30,0.2394,0.2452,0.2708
49927,9/26/18 8:31,0.2394,0.2449,0.2708
49928,9/26/18 8:32,0.2394,0.2449,0.2705
49929,9/26/18 8:33,0.2394,0.2449,0.2708
49930,9/26/18 8:34,0.2394,0.2449,0.2705
49931,9/26/18 8:35,0.2394,0.2449,0.2708
49932,9/26/18 8:36,0.2394,0.2452,0.2708
49933,9/26/18 8:37,0.2394,0.2449,0.2708
49934,9/26/18 8:38,0.2394,0.2449,0.2708
49935,9/26/18 8:39,0.2394,0.2449,0.2708
49936,9/26/18 8:40,0.2394,0.2452,0.2705
49937,9/26/18 8:41,0.2394,0.2449,0.2708
49938,9/26/18 8:42,0.2394,0.2449,0.2705
49939,9/26/18 8:43,0.2394,0.2449,0.2708
49940,9/26/18 8:44,0.2394,0.2449,0.2705
49941,9/26/18 8:45,0.2394,0.2449,0.2708
49942,9/26/18 8:46,0.2394,0.2449,0.2705
49943,9/26/18 8:47,0.2394,0.2449,0.2708
49944,9/26/18 8:48,0.2394,0.2449,0.2705
49945,9/26/18 8:49,0.2394,0.2449,0.2708
49946,9/26/18 8:50,0.2394,0.2449,0.2705
49947,9/26/18 8:51,0.2394,0.2449,0.2708
49948,9/26/18 8:52,0.2394,0.2449,0.2705
49949,9/26/18 8:53,0.2394,0.2449,0.2708
49950,9/26/18 8:54,0.2394,0.2449,0.2705
49951,9/26/18 8:55,0.2394,0.2449,0.2708
49952,9/26/18 8:56,0.2394,0.2449,0.2705
49953,9/26/18 8:57,0.2394,0.2449,0.2708
49954,9/26/18 8:58,0.2394,0.2449,0.2705
49955,9/26/18 8:59,0.2394,0.2449,0.2708
49956,9/26/18 9:00,0.2394,0.2449,0.2705
49957,9/26/18 9:01,0.2394,0.2449,0.2708
49958,9/26/18 9:02,0.2394,0.2449,0.2705
49959,9/26/18 9:03,0.2394,0.2449,0.2708
49960,9/26/18 9:04,0.239,0.2449,0.2705
49961,9/26/18 9:05,0.239,0.2449,0.2708
49962,9/26/18 9:06,0.2394,0.2449,0.2705
49963,9/26/18 9:07,0.239,0.2449,0.2708
49964,9/26/18 9:08,0.2394,0.2449,0.2705
49965,9/26/18 9:09,0.239,0.2449,0.2708
49966,9/26/18 9:10,0.2394,0.2449,0.2705
49967,9/26/18 9:11,0.239,0.2449,0.2708
49968,9/26/18 9:12,0.2394,0.2449,0.2705
49969,9/26/18 9:13,0.2394,0.2449,0.2708
49970,9/26/18 9:14,0.239,0.2449,0.2705
49971,9/26/18 9:15,0.239,0.2449,0.2705
49972,9/26/18 9:16,0.239,0.2449,0.2705
49973,9/26/18 9:17,0.2394,0.2449,0.2708
49974,9/26/18 9:18,0.239,0.2449,0.2705
49975,9/26/18 9:19,0.2394,0.2449,0.2705
49976,9/26/18 9:20,0.2394,0.2449,0.2705
49977,9/26/18 9:21,0.2394,0.2449,0.2705
49978,9/26/18 9:22,0.239,0.2449,0.2705
49979,9/26/18 9:23,0.239,0.2449,0.2705
49980,9/26/18 9:24,0.2394,0.2449,0.2705
49981,9/26/18 9:25,0.239,0.2449,0.2705
49982,9/26/18 9:26,0.2394,0.2449,0.2705
49983,9/26/18 9:27,0.239,0.2449,0.2705
49984,9/26/18 9:28,0.239,0.2449,0.2705
49985,9/26/18 9:29,0.239,0.2449,0.2705
49986,9/26/18 9:30,0.239,0.2449,0.2701
49987,9/26/18 9:31,0.239,0.2449,0.2705
49988,9/26/18 9:32,0.239,0.2449,0.2701
49989,9/26/18 9:33,0.2394,0.2449,0.2705
49990,9/26/18 9:34,0.2394,0.2449,0.2705
49991,9/26/18 9:35,0.239,0.2449,0.2705
49992,9/26/18 9:36,0.239,0.2449,0.2701
49993,9/26/18 9:37,0.2394,0.2449,0.2705
49994,9/26/18 9:38,0.2394,0.2449,0.2701
49995,9/26/18 9:39,0.2394,0.2449,0.2705
49996,9/26/18 9:40,0.2394,0.2449,0.2701
49997,9/26/18 9:41,0.239,0.2449,0.2705
49998,9/26/18 9:42,0.2394,0.2449,0.2701
49999,9/26/18 9:43,0.239,0.2449,0.2705
50000,9/26/18 9:44,0.2394,0.2449,0.2705
50001,9/26/18 9:45,0.2394,0.2449,0.2705
50002,9/26/18 9:46,0.2394,0.2449,0.2701
50003,9/26/18 9:47,0.239,0.2449,0.2705
50004,9/26/18 9:48,0.239,0.2449,0.2701
50005,9/26/18 9:49,0.239,0.2449,0.2705
50006,9/26/18 9:50,0.2394,0.2449,0.2701
50007,9/26/18 9:51,0.2394,0.2449,0.2705
50008,9/26/18 9:52,0.239,0.2449,0.2701
50009,9/26/18 9:53,0.2394,0.2449,0.2705
50010,9/26/18 9:54,0.2394,0.2449,0.2701
50011,9/26/18 9:55,0.2394,0.2449,0.2705
50012,9/26/18 9:56,0.2394,0.2449,0.2701
50013,9/26/18 9:57,0.2394,0.2449,0.2705
50014,9/26/18 9:58,0.2394,0.2449,0.2701
50015,9/26/18 9:59,0.2394,0.2449,0.2705
50016,9/26/18 10:00,0.239,0.2449,0.2701
50017,9/26/18 10:01,0.2394,0.2445,0.2705
50018,9/26/18 10:02,0.2394,0.2449,0.2701
50019,9/26/18 10:03,0.2394,0.2449,0.2705
50020,9/26/18 10:04,0.2394,0.2449,0.2701
50021,9/26/18 10:05,0.2394,0.2449,0.2705
50022,9/26/18 10:06,0.239,0.2449,0.2701
50023,9/26/18 10:07,0.2394,0.2449,0.2705
50024,9/26/18 10:08,0.2394,0.2449,0.2701
50025,9/26/18 10:09,0.2394,0.2449,0.2705
50026,9/26/18 10:10,0.2394,0.2449,0.2701
50027,9/26/18 10:11,0.2394,0.2445,0.2705
50028,9/26/18 10:12,0.2394,0.2449,0.2701
50029,9/26/18 10:13,0.2394,0.2445,0.2705
50030,9/26/18 10:14,0.2394,0.2449,0.2701
50031,9/26/18 10:15,0.239,0.2445,0.2705
50032,9/26/18 10:16,0.2394,0.2449,0.2701
50033,9/26/18 10:17,0.2394,0.2445,0.2705
50034,9/26/18 10:18,0.2394,0.2449,0.2701
50035,9/26/18 10:19,0.2394,0.2445,0.2705
50036,9/26/18 10:20,0.239,0.2449,0.2701
50037,9/26/18 10:21,0.2394,0.2445,0.2705
50038,9/26/18 10:22,0.2394,0.2449,0.2701
50039,9/26/18 10:23,0.2394,0.2445,0.2705
50040,9/26/18 10:24,0.2394,0.2449,0.2701
50041,9/26/18 10:25,0.2394,0.2445,0.2705
50042,9/26/18 10:26,0.2394,0.2449,0.2701
50043,9/26/18 10:27,0.239,0.2445,0.2705
50044,9/26/18 10:28,0.2394,0.2449,0.2701
50045,9/26/18 10:29,0.2394,0.2449,0.2705
50046,9/26/18 10:30,0.2394,0.2449,0.2701
50047,9/26/18 10:31,0.2394,0.2445,0.2705
50048,9/26/18 10:32,0.2394,0.2449,0.2701
50049,9/26/18 10:33,0.239,0.2445,0.2705
50050,9/26/18 10:34,0.2394,0.2449,0.2701
50051,9/26/18 10:35,0.239,0.2445,0.2705
50052,9/26/18 10:36,0.2394,0.2445,0.2701
50053,9/26/18 10:37,0.239,0.2445,0.2705
50054,9/26/18 10:38,0.2394,0.2445,0.2701
50055,9/26/18 10:39,0.239,0.2449,0.2705
50056,9/26/18 10:40,0.2394,0.2449,0.2701
50057,9/26/18 10:41,0.239,0.2445,0.2705
50058,9/26/18 10:42,0.239,0.2445,0.2701
50059,9/26/18 10:43,0.239,0.2445,0.2705
50060,9/26/18 10:44,0.239,0.2449,0.2701
50061,9/26/18 10:45,0.239,0.2445,0.2705
50062,9/26/18 10:46,0.2394,0.2445,0.2701
50063,9/26/18 10:47,0.239,0.2445,0.2701
50064,9/26/18 10:48,0.239,0.2449,0.2701
50065,9/26/18 10:49,0.239,0.2445,0.2701
50066,9/26/18 10:50,0.239,0.2445,0.2701
50067,9/26/18 10:51,0.239,0.2445,0.2701
50068,9/26/18 10:52,0.2394,0.2445,0.2701
50069,9/26/18 10:53,0.239,0.2445,0.2705
